wl,format,i,proj_type,selectivity,filter_type,time,time_preload
log,orc,4,one,0.001,point,19.470299999999998,12.9401
log,orc,4,one,0.001,point,36.2797,29.4485
log,orc,4,one,0.0001,point,37.025099999999995,29.5483
log,orc,4,one,0.0001,point,45.2731,37.9277
log,orc,4,one,0.0001,point,33.241800000000005,26.807199999999998
log,orc,4,one,0.0001,point,22.2082,14.8156
log,orc,4,one,0.0001,point,33.7691,26.5511
log,orc,4,one,0.0001,point,35.2723,25.2949
log,orc,4,one,0.0001,point,19.1991,12.3822
log,orc,4,one,0.0001,point,36.9714,29.1055
log,orc,4,one,0.0001,point,43.2217,36.4527
log,orc,4,one,0.0001,point,33.0004,27.3719
log,orc,4,one,1e-06,point,30.129199999999997,22.8259
log,orc,4,one,1e-06,point,42.8792,35.3497
log,orc,4,one,1e-06,point,47.084399999999995,37.8094
log,orc,4,one,1e-06,point,32.6695,26.3045
log,orc,4,one,1e-06,point,21.6706,14.804
log,orc,4,one,1e-06,point,31.398000000000003,24.4202
log,orc,4,one,1e-06,point,35.9924,26.1476
log,orc,4,one,1e-06,point,30.4785,22.479400000000002
log,orc,4,one,1e-06,point,44.3136,37.8237
log,orc,4,one,1e-06,point,45.273599999999995,37.0511
ml,parquet,0,one,0.3,point,38,27
ml,parquet,0,one,0.3,point,25,18
ml,parquet,0,one,0.3,point,7,2
ml,parquet,0,one,0.3,point,47,40
ml,parquet,0,one,0.3,point,46,38
ml,parquet,0,one,0.3,point,38,28
ml,parquet,0,one,0.3,point,23,15
ml,parquet,0,one,0.3,point,6,2
ml,parquet,0,one,0.3,point,44,37
ml,parquet,0,one,0.3,point,23,16
ml,parquet,0,one,0.0001,point,34,24
ml,parquet,0,one,0.0001,point,15,5
ml,parquet,0,one,0.0001,point,14,5
ml,parquet,0,one,0.0001,point,18,6
ml,parquet,0,one,0.0001,point,16,6
ml,parquet,0,one,0.0001,point,53,43
ml,parquet,0,one,0.0001,point,141,121
ml,parquet,0,one,0.0001,point,32,24
ml,parquet,0,one,0.0001,point,15,6
ml,parquet,0,one,0.0001,point,16,6
ml,parquet,0,one,0.0001,point,16,7
ml,parquet,0,one,0.0001,point,16,8
ml,parquet,0,one,0.0001,point,62,52
ml,parquet,0,one,0.0001,point,160,115
ml,parquet,0,one,0.0001,point,34,24
ml,parquet,0,one,0.0001,point,15,6
ml,parquet,0,one,0.0001,point,15,6
ml,parquet,0,one,0.0001,point,15,6
ml,parquet,0,one,0.0001,point,16,5
ml,parquet,0,one,0.0001,point,56,45
ml,orc,0,one,0.3,point,14.7251,6.16609
ml,orc,0,one,0.3,point,26.895,19.8003
ml,orc,0,one,0.3,point,20.2988,11.5246
ml,orc,0,one,0.3,point,32.7066,25.299100000000003
ml,orc,0,one,0.3,point,20.1033,14.5449
ml,orc,0,one,0.3,point,13.6952,6.25375
ml,orc,0,one,0.3,point,25.038999999999998,17.2194
ml,orc,0,one,0.3,point,18.160800000000002,10.5674
ml,orc,0,one,0.3,point,18.9188,13.055900000000001
ml,orc,0,one,0.3,point,24.3143,17.0469
ml,orc,0,one,0.0001,point,20.2466,12.829500000000001
ml,orc,0,one,0.0001,point,57.809,49.2102
ml,orc,0,one,0.0001,point,63.72070000000001,54.4932
ml,orc,0,one,0.0001,point,57.479299999999995,48.677400000000006
ml,orc,0,one,0.0001,point,56.7671,47.0756
ml,orc,0,one,0.0001,point,27.060299999999998,21.0049
ml,orc,0,one,0.0001,point,43.6981,29.2053
ml,orc,0,one,0.0001,point,23.1079,15.0917
ml,orc,0,one,0.0001,point,58.099,49.0565
ml,orc,0,one,0.0001,point,63.355999999999995,53.428200000000004
ml,orc,0,one,0.0001,point,57.2221,48.8113
ml,orc,0,one,0.0001,point,55.4086,46.3902
ml,orc,0,one,0.0001,point,30.1462,22.8089
ml,orc,0,one,0.0001,point,37.6021,23.285400000000003
ml,orc,0,one,0.0001,point,20.735,12.880799999999999
ml,orc,0,one,0.0001,point,58.7908,49.7012
ml,orc,0,one,0.0001,point,59.9149,51.6654
ml,orc,0,one,0.0001,point,58.288,49.1522
ml,orc,0,one,0.0001,point,56.0495,46.926
ml,orc,0,one,0.0001,point,25.2862,19.792299999999997
ml,parquet,1,one,0.3,point,37,27
ml,parquet,1,one,0.3,point,25,17
ml,parquet,1,one,0.3,point,8,2
ml,parquet,1,one,0.3,point,48,40
ml,parquet,1,one,0.3,point,47,39
ml,parquet,1,one,0.3,point,39,29
ml,parquet,1,one,0.3,point,23,15
ml,parquet,1,one,0.3,point,7,2
ml,parquet,1,one,0.3,point,47,37
ml,parquet,1,one,0.3,point,26,16
ml,parquet,1,one,0.0001,point,33,23
ml,parquet,1,one,0.0001,point,14,6
ml,parquet,1,one,0.0001,point,14,6
ml,parquet,1,one,0.0001,point,15,6
ml,parquet,1,one,0.0001,point,15,5
ml,parquet,1,one,0.0001,point,52,43
ml,parquet,1,one,0.0001,point,135,119
ml,parquet,1,one,0.0001,point,33,23
ml,parquet,1,one,0.0001,point,15,5
ml,parquet,1,one,0.0001,point,14,6
ml,parquet,1,one,0.0001,point,14,6
ml,parquet,1,one,0.0001,point,15,6
ml,parquet,1,one,0.0001,point,57,48
ml,parquet,1,one,0.0001,point,130,115
ml,parquet,1,one,0.0001,point,32,24
ml,parquet,1,one,0.0001,point,14,5
ml,parquet,1,one,0.0001,point,17,6
ml,parquet,1,one,0.0001,point,16,6
ml,parquet,1,one,0.0001,point,15,6
ml,parquet,1,one,0.0001,point,54,46
ml,orc,1,one,0.3,point,15.3657,6.15578
ml,orc,1,one,0.3,point,26.891000000000002,19.6878
ml,orc,1,one,0.3,point,18.1904,11.587399999999999
ml,orc,1,one,0.3,point,31.961000000000002,25.3007
ml,orc,1,one,0.3,point,19.4435,14.26
ml,orc,1,one,0.3,point,14.4574,6.1332
ml,orc,1,one,0.3,point,24.497899999999998,17.3918
ml,orc,1,one,0.3,point,17.3957,10.5432
ml,orc,1,one,0.3,point,18.0853,12.9748
ml,orc,1,one,0.3,point,24.0411,17.2226
ml,orc,1,one,0.0001,point,20.5325,12.699300000000001
ml,orc,1,one,0.0001,point,59.3616,49.2892
ml,orc,1,one,0.0001,point,64.292,54.427299999999995
ml,orc,1,one,0.0001,point,57.712399999999995,48.5379
ml,orc,1,one,0.0001,point,55.5807,47.3071
ml,orc,1,one,0.0001,point,23.7727,21.1327
ml,orc,1,one,0.0001,point,44.199799999999996,30.1184
ml,orc,1,one,0.0001,point,23.3564,14.7741
ml,orc,1,one,0.0001,point,57.1392,48.8754
ml,orc,1,one,0.0001,point,61.8841,53.178999999999995
ml,orc,1,one,0.0001,point,58.2515,48.6569
ml,orc,1,one,0.0001,point,55.357000000000006,46.159
ml,orc,1,one,0.0001,point,29.997,22.1897
ml,orc,1,one,0.0001,point,38.872499999999995,23.6122
ml,orc,1,one,0.0001,point,21.1668,12.747100000000001
ml,orc,1,one,0.0001,point,59.0516,49.9734
ml,orc,1,one,0.0001,point,60.5071,51.4192
ml,orc,1,one,0.0001,point,58.6434,49.7552
ml,orc,1,one,0.0001,point,55.720400000000005,46.9909
ml,orc,1,one,0.0001,point,24.8793,19.464599999999997
ml,parquet,2,one,0.3,point,36,27
ml,parquet,2,one,0.3,point,24,17
ml,parquet,2,one,0.3,point,7,2
ml,parquet,2,one,0.3,point,48,40
ml,parquet,2,one,0.3,point,45,38
ml,parquet,2,one,0.3,point,38,29
ml,parquet,2,one,0.3,point,23,15
ml,parquet,2,one,0.3,point,7,2
ml,parquet,2,one,0.3,point,44,37
ml,parquet,2,one,0.3,point,25,16
ml,parquet,2,one,0.0001,point,34,24
ml,parquet,2,one,0.0001,point,15,6
ml,parquet,2,one,0.0001,point,14,5
ml,parquet,2,one,0.0001,point,14,6
ml,parquet,2,one,0.0001,point,15,6
ml,parquet,2,one,0.0001,point,56,44
ml,parquet,2,one,0.0001,point,135,119
ml,parquet,2,one,0.0001,point,34,23
ml,parquet,2,one,0.0001,point,14,6
ml,parquet,2,one,0.0001,point,15,6
ml,parquet,2,one,0.0001,point,15,5
ml,parquet,2,one,0.0001,point,15,6
ml,parquet,2,one,0.0001,point,58,49
ml,parquet,2,one,0.0001,point,131,113
ml,parquet,2,one,0.0001,point,34,24
ml,parquet,2,one,0.0001,point,15,6
ml,parquet,2,one,0.0001,point,14,5
ml,parquet,2,one,0.0001,point,14,6
ml,parquet,2,one,0.0001,point,14,5
ml,parquet,2,one,0.0001,point,55,47
ml,orc,2,one,0.3,point,14.551100000000002,6.46068
ml,orc,2,one,0.3,point,26.3206,19.699399999999997
ml,orc,2,one,0.3,point,19.1147,11.613800000000001
ml,orc,2,one,0.3,point,32.0246,25.056700000000003
ml,orc,2,one,0.3,point,19.302599999999998,13.2216
ml,orc,2,one,0.3,point,13.637099999999998,6.0975600000000005
ml,orc,2,one,0.3,point,24.0183,17.328500000000002
ml,orc,2,one,0.3,point,17.0188,10.6911
ml,orc,2,one,0.3,point,17.9678,13.055499999999999
ml,orc,2,one,0.3,point,24.547800000000002,17.103
ml,orc,2,one,0.0001,point,20.2883,12.799700000000001
ml,orc,2,one,0.0001,point,56.8215,48.9991
ml,orc,2,one,0.0001,point,63.88249999999999,54.792100000000005
ml,orc,2,one,0.0001,point,57.5027,49.518
ml,orc,2,one,0.0001,point,55.9491,47.008
ml,orc,2,one,0.0001,point,26.517300000000002,18.468
ml,orc,2,one,0.0001,point,44.1685,29.789199999999997
ml,orc,2,one,0.0001,point,22.592299999999998,15.085899999999999
ml,orc,2,one,0.0001,point,57.582800000000006,49.3569
ml,orc,2,one,0.0001,point,62.7553,53.2883
ml,orc,2,one,0.0001,point,57.0419,48.620999999999995
ml,orc,2,one,0.0001,point,55.2716,46.5734
ml,orc,2,one,0.0001,point,29.503800000000002,23.6284
ml,orc,2,one,0.0001,point,37.552099999999996,23.7312
ml,orc,2,one,0.0001,point,19.912,12.6809
ml,orc,2,one,0.0001,point,58.7012,49.8938
ml,orc,2,one,0.0001,point,60.574000000000005,51.5552
ml,orc,2,one,0.0001,point,57.9477,49.518699999999995
ml,orc,2,one,0.0001,point,56.6917,47.0563
ml,orc,2,one,0.0001,point,25.151300000000003,16.4073
ml,parquet,3,one,0.3,point,37,26
ml,parquet,3,one,0.3,point,26,17
ml,parquet,3,one,0.3,point,7,2
ml,parquet,3,one,0.3,point,48,39
ml,parquet,3,one,0.3,point,46,38
ml,parquet,3,one,0.3,point,38,29
ml,parquet,3,one,0.3,point,23,15
ml,parquet,3,one,0.3,point,7,2
ml,parquet,3,one,0.3,point,43,37
ml,parquet,3,one,0.3,point,24,16
ml,parquet,3,one,0.0001,point,33,24
ml,parquet,3,one,0.0001,point,14,6
ml,parquet,3,one,0.0001,point,14,5
ml,parquet,3,one,0.0001,point,14,5
ml,parquet,3,one,0.0001,point,15,6
ml,parquet,3,one,0.0001,point,52,44
ml,parquet,3,one,0.0001,point,138,120
ml,parquet,3,one,0.0001,point,33,24
ml,parquet,3,one,0.0001,point,13,6
ml,parquet,3,one,0.0001,point,14,5
ml,parquet,3,one,0.0001,point,14,6
ml,parquet,3,one,0.0001,point,15,6
ml,parquet,3,one,0.0001,point,57,49
ml,parquet,3,one,0.0001,point,129,114
ml,parquet,3,one,0.0001,point,34,25
ml,parquet,3,one,0.0001,point,14,5
ml,parquet,3,one,0.0001,point,15,6
ml,parquet,3,one,0.0001,point,15,6
ml,parquet,3,one,0.0001,point,15,6
ml,parquet,3,one,0.0001,point,54,46
ml,orc,3,one,0.3,point,14.4061,6.21816
ml,orc,3,one,0.3,point,27.2903,19.6093
ml,orc,3,one,0.3,point,18.3889,11.5465
ml,orc,3,one,0.3,point,31.390500000000003,24.1525
ml,orc,3,one,0.3,point,19.7512,13.313
ml,orc,3,one,0.3,point,14.430200000000001,6.2352099999999995
ml,orc,3,one,0.3,point,25.049100000000003,17.332
ml,orc,3,one,0.3,point,17.752,10.6032
ml,orc,3,one,0.3,point,18.089399999999998,13.7497
ml,orc,3,one,0.3,point,24.517899999999997,17.445700000000002
ml,orc,3,one,0.0001,point,20.601000000000003,12.9316
ml,orc,3,one,0.0001,point,57.7989,49.4668
ml,orc,3,one,0.0001,point,63.672599999999996,54.8881
ml,orc,3,one,0.0001,point,58.2132,48.7759
ml,orc,3,one,0.0001,point,56.1638,49.122600000000006
ml,orc,3,one,0.0001,point,24.6694,14.851899999999999
ml,orc,3,one,0.0001,point,43.7438,28.9874
ml,orc,3,one,0.0001,point,21.5096,14.889899999999999
ml,orc,3,one,0.0001,point,55.1536,49.1142
ml,orc,3,one,0.0001,point,62.6973,53.3518
ml,orc,3,one,0.0001,point,57.5511,48.673300000000005
ml,orc,3,one,0.0001,point,55.111,46.5545
ml,orc,3,one,0.0001,point,31.9216,21.7469
ml,orc,3,one,0.0001,point,38.6306,25.0692
ml,orc,3,one,0.0001,point,20.892899999999997,12.8189
ml,orc,3,one,0.0001,point,59.160900000000005,49.8309
ml,orc,3,one,0.0001,point,60.1276,51.4423
ml,orc,3,one,0.0001,point,58.2488,49.3978
ml,orc,3,one,0.0001,point,56.750299999999996,47.4303
ml,orc,3,one,0.0001,point,24.8631,17.326500000000003
ml,parquet,4,one,0.3,point,36,27
ml,parquet,4,one,0.3,point,25,17
ml,parquet,4,one,0.3,point,7,2
ml,parquet,4,one,0.3,point,47,40
ml,parquet,4,one,0.3,point,45,38
ml,parquet,4,one,0.3,point,39,29
ml,parquet,4,one,0.3,point,23,15
ml,parquet,4,one,0.3,point,7,2
ml,parquet,4,one,0.3,point,44,37
ml,parquet,4,one,0.3,point,23,16
ml,parquet,4,one,0.0001,point,34,24
ml,parquet,4,one,0.0001,point,14,6
ml,parquet,4,one,0.0001,point,14,5
ml,parquet,4,one,0.0001,point,14,5
ml,parquet,4,one,0.0001,point,15,5
ml,parquet,4,one,0.0001,point,52,43
ml,parquet,4,one,0.0001,point,134,119
ml,parquet,4,one,0.0001,point,32,23
ml,parquet,4,one,0.0001,point,14,5
ml,parquet,4,one,0.0001,point,14,5
ml,parquet,4,one,0.0001,point,15,6
ml,parquet,4,one,0.0001,point,14,6
ml,parquet,4,one,0.0001,point,57,58
ml,parquet,4,one,0.0001,point,130,115
ml,parquet,4,one,0.0001,point,33,24
ml,parquet,4,one,0.0001,point,14,6
ml,parquet,4,one,0.0001,point,14,5
ml,parquet,4,one,0.0001,point,15,5
ml,parquet,4,one,0.0001,point,15,6
ml,parquet,4,one,0.0001,point,55,46
ml,orc,4,one,0.3,point,13.5768,6.2259
ml,orc,4,one,0.3,point,26.7703,19.7412
ml,orc,4,one,0.3,point,18.5955,11.6032
ml,orc,4,one,0.3,point,32.019,25.406299999999998
ml,orc,4,one,0.3,point,21.0522,13.2423
ml,orc,4,one,0.3,point,13.4433,6.28056
ml,orc,4,one,0.3,point,23.632,17.3239
ml,orc,4,one,0.3,point,17.151,10.562
ml,orc,4,one,0.3,point,18.1677,12.3722
ml,orc,4,one,0.3,point,24.842699999999997,17.1584
ml,orc,4,one,0.0001,point,21.2199,12.722900000000001
ml,orc,4,one,0.0001,point,57.7335,49.3217
ml,orc,4,one,0.0001,point,62.1244,54.863
ml,orc,4,one,0.0001,point,57.1687,49.0056
ml,orc,4,one,0.0001,point,56.6282,47.635799999999996
ml,orc,4,one,0.0001,point,29.1671,15.8826
ml,orc,4,one,0.0001,point,42.8041,28.4694
ml,orc,4,one,0.0001,point,22.994500000000002,15.055499999999999
ml,orc,4,one,0.0001,point,57.7169,49.5516
ml,orc,4,one,0.0001,point,62.0325,53.584
ml,orc,4,one,0.0001,point,57.792,49.0892
ml,orc,4,one,0.0001,point,55.0958,46.6722
ml,orc,4,one,0.0001,point,30.3985,23.9963
ml,orc,4,one,0.0001,point,37.69,23.8165
ml,orc,4,one,0.0001,point,20.6566,12.8548
ml,orc,4,one,0.0001,point,58.844899999999996,49.9871
ml,orc,4,one,0.0001,point,59.708,51.4482
ml,orc,4,one,0.0001,point,57.8961,49.482400000000005
ml,orc,4,one,0.0001,point,56.4146,47.2147
ml,orc,4,one,0.0001,point,25.333000000000002,17.2823
bi,parquet,0,one,0.5,range,21,15
bi,parquet,0,one,0.5,range,25,18
bi,parquet,0,one,0.5,range,22,15
bi,parquet,0,one,0.5,range,28,19
bi,parquet,0,one,0.5,range,18,10
bi,parquet,0,one,0.5,range,18,9
bi,parquet,0,one,0.5,range,24,14
bi,parquet,0,one,0.5,range,26,12
bi,parquet,0,one,0.5,range,26,18
bi,parquet,0,one,0.5,range,28,20
bi,parquet,0,one,0.5,range,19,9
bi,parquet,0,one,0.5,range,18,9
bi,parquet,0,one,0.5,range,25,14
bi,parquet,0,one,0.5,range,26,13
bi,parquet,0,one,0.5,range,25,18
bi,parquet,0,one,0.5,range,28,19
bi,orc,0,one,0.5,range,11.9373,5.58678
bi,orc,0,one,0.5,range,18.3218,11.9046
bi,orc,0,one,0.5,range,14.8531,9.02528
bi,orc,0,one,0.5,range,21.5699,15.0391
bi,orc,0,one,0.5,range,51.554700000000004,44.452
bi,orc,0,one,0.5,range,29.4095,22.494
bi,orc,0,one,0.5,range,44.9274,36.2467
bi,orc,0,one,0.5,range,44.9219,36.2703
bi,orc,0,one,0.5,range,17.6503,11.838
bi,orc,0,one,0.5,range,21.8378,15.0737
bi,orc,0,one,0.5,range,51.4816,44.1518
bi,orc,0,one,0.5,range,29.3006,22.7771
bi,orc,0,one,0.5,range,44.341499999999996,36.5957
bi,orc,0,one,0.5,range,44.5092,36.1335
bi,orc,0,one,0.5,range,19.194,11.801
bi,orc,0,one,0.5,range,21.4731,14.997399999999999
bi,parquet,1,one,0.5,range,21,15
bi,parquet,1,one,0.5,range,26,18
bi,parquet,1,one,0.5,range,22,15
bi,parquet,1,one,0.5,range,28,19
bi,parquet,1,one,0.5,range,19,10
bi,parquet,1,one,0.5,range,18,9
bi,parquet,1,one,0.5,range,24,14
bi,parquet,1,one,0.5,range,26,12
bi,parquet,1,one,0.5,range,24,18
bi,parquet,1,one,0.5,range,28,20
bi,parquet,1,one,0.5,range,18,9
bi,parquet,1,one,0.5,range,19,8
bi,parquet,1,one,0.5,range,25,14
bi,parquet,1,one,0.5,range,28,13
bi,parquet,1,one,0.5,range,25,18
bi,parquet,1,one,0.5,range,28,19
bi,orc,1,one,0.5,range,11.2551,5.60297
bi,orc,1,one,0.5,range,17.7473,11.7895
bi,orc,1,one,0.5,range,15.1162,9.09841
bi,orc,1,one,0.5,range,20.9497,15.4428
bi,orc,1,one,0.5,range,51.7376,43.9576
bi,orc,1,one,0.5,range,29.9283,21.9638
bi,orc,1,one,0.5,range,45.566900000000004,36.3144
bi,orc,1,one,0.5,range,44.2641,36.162800000000004
bi,orc,1,one,0.5,range,17.179199999999998,11.8536
bi,orc,1,one,0.5,range,21.9878,15.071299999999999
bi,orc,1,one,0.5,range,51.2402,44.028200000000005
bi,orc,1,one,0.5,range,29.2794,22.1208
bi,orc,1,one,0.5,range,44.1256,36.317099999999996
bi,orc,1,one,0.5,range,45.1289,36.859
bi,orc,1,one,0.5,range,18.5326,11.8081
bi,orc,1,one,0.5,range,21.523,14.9878
bi,parquet,2,one,0.5,range,22,15
bi,parquet,2,one,0.5,range,26,18
bi,parquet,2,one,0.5,range,22,15
bi,parquet,2,one,0.5,range,28,20
bi,parquet,2,one,0.5,range,19,9
bi,parquet,2,one,0.5,range,18,8
bi,parquet,2,one,0.5,range,25,15
bi,parquet,2,one,0.5,range,26,13
bi,parquet,2,one,0.5,range,25,18
bi,parquet,2,one,0.5,range,28,19
bi,parquet,2,one,0.5,range,18,10
bi,parquet,2,one,0.5,range,18,9
bi,parquet,2,one,0.5,range,25,15
bi,parquet,2,one,0.5,range,26,13
bi,parquet,2,one,0.5,range,25,18
bi,parquet,2,one,0.5,range,28,20
bi,orc,2,one,0.5,range,11.4807,5.63958
bi,orc,2,one,0.5,range,18.6322,11.798
bi,orc,2,one,0.5,range,15.2329,9.148750000000001
bi,orc,2,one,0.5,range,22.0656,15.0267
bi,orc,2,one,0.5,range,51.8422,44.3685
bi,orc,2,one,0.5,range,28.9132,22.251900000000003
bi,orc,2,one,0.5,range,44.5028,36.8949
bi,orc,2,one,0.5,range,43.9217,36.1835
bi,orc,2,one,0.5,range,17.8584,11.828899999999999
bi,orc,2,one,0.5,range,21.696,15.0186
bi,orc,2,one,0.5,range,51.3091,43.9732
bi,orc,2,one,0.5,range,29.7745,22.2715
bi,orc,2,one,0.5,range,44.8144,36.717
bi,orc,2,one,0.5,range,43.6451,36.1547
bi,orc,2,one,0.5,range,16.945700000000002,11.7772
bi,orc,2,one,0.5,range,21.4713,15.000599999999999
bi,parquet,3,one,0.5,range,22,15
bi,parquet,3,one,0.5,range,26,18
bi,parquet,3,one,0.5,range,22,15
bi,parquet,3,one,0.5,range,28,19
bi,parquet,3,one,0.5,range,19,9
bi,parquet,3,one,0.5,range,19,9
bi,parquet,3,one,0.5,range,25,14
bi,parquet,3,one,0.5,range,27,13
bi,parquet,3,one,0.5,range,26,18
bi,parquet,3,one,0.5,range,28,20
bi,parquet,3,one,0.5,range,19,9
bi,parquet,3,one,0.5,range,19,9
bi,parquet,3,one,0.5,range,25,14
bi,parquet,3,one,0.5,range,26,13
bi,parquet,3,one,0.5,range,25,18
bi,parquet,3,one,0.5,range,29,20
bi,orc,3,one,0.5,range,11.752699999999999,5.70932
bi,orc,3,one,0.5,range,17.8928,11.7712
bi,orc,3,one,0.5,range,15.4832,9.0311
bi,orc,3,one,0.5,range,21.6512,15.2619
bi,orc,3,one,0.5,range,51.3162,44.1902
bi,orc,3,one,0.5,range,29.7657,22.429000000000002
bi,orc,3,one,0.5,range,45.5686,36.5633
bi,orc,3,one,0.5,range,44.734500000000004,36.2691
bi,orc,3,one,0.5,range,15.1004,11.8368
bi,orc,3,one,0.5,range,22.1205,15.070699999999999
bi,orc,3,one,0.5,range,50.4255,44.561499999999995
bi,orc,3,one,0.5,range,30.6715,26.4574
bi,orc,3,one,0.5,range,46.2922,36.557399999999994
bi,orc,3,one,0.5,range,45.7868,40.622699999999995
bi,orc,3,one,0.5,range,18.4232,11.8594
bi,orc,3,one,0.5,range,20.2262,15.159
bi,parquet,4,one,0.5,range,21,15
bi,parquet,4,one,0.5,range,25,18
bi,parquet,4,one,0.5,range,24,20
bi,parquet,4,one,0.5,range,28,20
bi,parquet,4,one,0.5,range,20,10
bi,parquet,4,one,0.5,range,19,9
bi,parquet,4,one,0.5,range,25,15
bi,parquet,4,one,0.5,range,29,14
bi,parquet,4,one,0.5,range,35,26
bi,parquet,4,one,0.5,range,34,21
bi,parquet,4,one,0.5,range,20,10
bi,parquet,4,one,0.5,range,21,9
bi,parquet,4,one,0.5,range,27,15
bi,parquet,4,one,0.5,range,27,14
bi,parquet,4,one,0.5,range,25,18
bi,parquet,4,one,0.5,range,28,19
bi,orc,4,one,0.5,range,12.35,5.57196
bi,orc,4,one,0.5,range,18.1275,11.8413
bi,orc,4,one,0.5,range,14.7751,9.08662
bi,orc,4,one,0.5,range,21.3517,15.0742
bi,orc,4,one,0.5,range,51.1219,44.9942
bi,orc,4,one,0.5,range,29.1193,22.363
bi,orc,4,one,0.5,range,43.667699999999996,36.5112
bi,orc,4,one,0.5,range,42.05,36.5443
bi,orc,4,one,0.5,range,17.6457,11.805299999999999
bi,orc,4,one,0.5,range,22.568499999999997,16.1613
bi,orc,4,one,0.5,range,52.3996,43.9856
bi,orc,4,one,0.5,range,29.8204,22.298499999999997
bi,orc,4,one,0.5,range,44.1339,36.4081
bi,orc,4,one,0.5,range,44.1058,36.3007
bi,orc,4,one,0.5,range,17.956699999999998,11.8245
bi,orc,4,one,0.5,range,21.518,15.0691
